ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
206521_s_at,8.67E-01,6.05E-01,0.5186046,-6.027037,0.3306097,GTF2A1,general transcription factor IIA subunit 1
218959_at,8.67E-01,6.05E-01,-0.5184437,-6.027117,-0.2490231,HOXC10,homeobox C10
208495_at,8.67E-01,6.05E-01,-0.518436,-6.027121,-0.391407,TLX3,T-cell leukemia homeobox 3
205585_at,8.67E-01,6.05E-01,-0.5181491,-6.027264,-0.2236756,ETV6,ETS variant 6
201270_x_at,8.67E-01,6.05E-01,0.5181157,-6.027281,0.1114582,NUDCD3,NudC domain containing 3
205805_s_at,8.67E-01,6.05E-01,-0.518031,-6.027323,-0.3487914,ROR1,receptor tyrosine kinase like orphan receptor 1
206328_at,8.67E-01,6.05E-01,-0.5180167,-6.02733,-0.2558187,CDH15,cadherin 15
207535_s_at,8.67E-01,6.06E-01,0.5179927,-6.027342,0.2518549,NFKB2,nuclear factor kappa B subunit 2
219902_at,8.67E-01,6.06E-01,0.5179776,-6.02735,0.3268454,BHMT2,betaine--homocysteine S-methyltransferase 2
202339_at,8.67E-01,6.06E-01,-0.5178888,-6.027394,-0.31286,SYMPK,symplekin
221301_at,8.67E-01,6.06E-01,-0.5178881,-6.027394,-0.2858702,VWA7,von Willebrand factor A domain containing 7
209922_at,8.67E-01,6.06E-01,0.5177286,-6.027474,0.363288,BRAP,BRCA1 associated protein
205668_at,8.67E-01,6.06E-01,0.5177179,-6.027479,0.2262148,LY75,lymphocyte antigen 75
214555_at,8.67E-01,6.06E-01,-0.5175075,-6.027584,-0.2256404,SSTR5,somatostatin receptor 5
213790_at,8.67E-01,6.06E-01,0.5173343,-6.02767,0.2745146,ADAM12,ADAM metallopeptidase domain 12
215502_at,8.67E-01,6.06E-01,-0.5172465,-6.027714,-0.1839311,,
207236_at,8.67E-01,6.06E-01,-0.5172251,-6.027724,-0.3501025,ZNF345,zinc finger protein 345
219377_at,8.67E-01,6.06E-01,-0.5171894,-6.027742,-0.3327711,GAREM1,GRB2 associated regulator of MAPK1 subtype 1
207701_at,8.67E-01,6.06E-01,-0.5171781,-6.027748,-0.1654208,C22orf24,chromosome 22 open reading frame 24
205914_s_at,8.67E-01,6.06E-01,0.5171054,-6.027784,0.241557,GRIN1,glutamate ionotropic receptor NMDA type subunit 1
203173_s_at,8.67E-01,6.06E-01,0.5169211,-6.027876,0.1300965,C16orf62,chromosome 16 open reading frame 62
217074_at,8.67E-01,6.06E-01,-0.516747,-6.027962,-0.1831848,SMOX,spermine oxidase
201351_s_at,8.67E-01,6.06E-01,-0.5166817,-6.027995,-0.0749361,YME1L1,YME1 like 1 ATPase
207654_x_at,8.67E-01,6.06E-01,-0.5166372,-6.028017,-0.1340542,DR1,down-regulator of transcription 1
218516_s_at,8.67E-01,6.07E-01,0.5165622,-6.028054,0.2531584,IMPAD1,inositol monophosphatase domain containing 1
218575_at,8.67E-01,6.07E-01,-0.5164948,-6.028088,-0.0900285,LOC730268///ANAPC1,anaphase-promoting complex subunit 1-like///anaphase promoting complex subunit 1
213994_s_at,8.67E-01,6.07E-01,0.5164547,-6.028108,0.4343924,SPON1,spondin 1
210205_at,8.67E-01,6.07E-01,-0.5163467,-6.028161,-0.3023415,B3GALT4,"beta-1,3-galactosyltransferase 4"
214052_x_at,8.68E-01,6.07E-01,0.5160033,-6.028332,0.2454777,PRRC2C,proline rich coiled-coil 2C
209909_s_at,8.68E-01,6.07E-01,0.5157051,-6.02848,0.4222709,TGFB2,transforming growth factor beta 2
216755_at,8.68E-01,6.07E-01,0.5156118,-6.028526,0.1900355,OSBPL10,oxysterol binding protein like 10
221197_s_at,8.68E-01,6.07E-01,-0.5154403,-6.028611,-0.272943,CHAT,choline O-acetyltransferase
52975_at,8.68E-01,6.07E-01,0.5153996,-6.028631,0.3733689,MVB12B,multivesicular body subunit 12B
204471_at,8.68E-01,6.07E-01,-0.5153052,-6.028678,-0.3638123,GAP43,growth associated protein 43
205020_s_at,8.68E-01,6.08E-01,-0.5148468,-6.028905,-0.2795202,ARL4A,ADP ribosylation factor like GTPase 4A
211208_s_at,8.68E-01,6.08E-01,0.5148046,-6.028926,0.1272792,CASK,calcium/calmodulin dependent serine protein kinase
213125_at,8.69E-01,6.08E-01,0.5145603,-6.029047,0.2545011,OLFML2B,olfactomedin like 2B
203513_at,8.69E-01,6.08E-01,-0.5144925,-6.029081,-0.1034108,SPG11,spastic paraplegia 11 (autosomal recessive)
207461_at,8.69E-01,6.08E-01,0.5144881,-6.029083,0.4207157,,
215047_at,8.69E-01,6.08E-01,-0.5144587,-6.029098,-0.5047447,TRIM58,tripartite motif containing 58
219467_at,8.69E-01,6.08E-01,-0.5142926,-6.02918,-0.180336,GIN1,gypsy retrotransposon integrase 1
216562_at,8.69E-01,6.08E-01,0.5142401,-6.029206,0.3272943,,
206217_at,8.69E-01,6.08E-01,0.514184,-6.029234,0.1905721,EDA,ectodysplasin A
219085_s_at,8.69E-01,6.08E-01,-0.514168,-6.029241,-0.2692231,GEMIN7,gem nuclear organelle associated protein 7
219635_at,8.69E-01,6.08E-01,0.5140999,-6.029275,0.1422037,ZNF606,zinc finger protein 606
218604_at,8.69E-01,6.08E-01,0.5140005,-6.029324,0.1805245,LEMD3,LEM domain containing 3
213099_at,8.69E-01,6.09E-01,0.5135669,-6.029539,0.1907544,ANGEL1,angel homolog 1
221165_s_at,8.69E-01,6.09E-01,-0.5134774,-6.029583,-0.2489279,IL22,interleukin 22
221941_at,8.69E-01,6.09E-01,-0.5134604,-6.029591,-0.2228577,PAOX,polyamine oxidase (exo-N4-amino)
208631_s_at,8.69E-01,6.09E-01,0.5134491,-6.029597,0.0976516,HADHA,"hydroxyacyl-CoA dehydrogenase/3-ketoacyl-CoA thiolase/enoyl-CoA hydratase (trifunctional protein), alpha subunit"
207887_s_at,8.69E-01,6.09E-01,0.513421,-6.029611,0.2671583,CALCR,calcitonin receptor
212727_at,8.69E-01,6.09E-01,0.5132852,-6.029678,0.2703377,DLG3,discs large MAGUK scaffold protein 3
205125_at,8.69E-01,6.09E-01,-0.5132428,-6.029699,-0.2519886,PLCD1,phospholipase C delta 1
210745_at,8.69E-01,6.09E-01,0.5129022,-6.029867,0.3105201,ONECUT1,one cut homeobox 1
219426_at,8.69E-01,6.09E-01,0.5128833,-6.029876,0.1360954,AGO3,"argonaute 3, RISC catalytic component"
217173_s_at,8.69E-01,6.09E-01,-0.5128588,-6.029888,-0.2408813,LDLR,low density lipoprotein receptor
215873_x_at,8.69E-01,6.09E-01,-0.5127168,-6.029958,-0.1710312,ABCC10,ATP binding cassette subfamily C member 10
209889_at,8.69E-01,6.09E-01,0.5126557,-6.029989,0.2999051,SEC31B,"SEC31 homolog B, COPII coat complex component"
209072_at,8.69E-01,6.09E-01,-0.5126375,-6.029998,-0.3190456,MBP,myelin basic protein
205734_s_at,8.69E-01,6.09E-01,0.5126021,-6.030015,0.3923678,AFF3,AF4/FMR2 family member 3
213407_at,8.69E-01,6.09E-01,0.5125929,-6.03002,0.267573,PHLPP2,PH domain and leucine rich repeat protein phosphatase 2
200981_x_at,8.69E-01,6.09E-01,0.5125296,-6.030051,0.0947817,GNAS,GNAS complex locus
214161_at,8.69E-01,6.09E-01,-0.512396,-6.030117,-0.3122397,OSGIN2,oxidative stress induced growth inhibitor family member 2
204111_at,8.69E-01,6.09E-01,-0.512383,-6.030123,-0.3489793,HNMT,histamine N-methyltransferase
222356_at,8.69E-01,6.10E-01,-0.5122601,-6.030184,-0.2331667,,
203798_s_at,8.70E-01,6.10E-01,-0.5119738,-6.030325,-0.3929902,VSNL1,visinin like 1
201289_at,8.70E-01,6.10E-01,-0.5118792,-6.030371,-0.2919308,CYR61,cysteine rich angiogenic inducer 61
203150_at,8.70E-01,6.10E-01,0.5118787,-6.030372,0.1036283,RABEPK,Rab9 effector protein with kelch motifs
218734_at,8.70E-01,6.10E-01,-0.5117731,-6.030424,-0.1224574,NAA40,"N(alpha)-acetyltransferase 40, NatD catalytic subunit"
201753_s_at,8.70E-01,6.10E-01,0.5115637,-6.030527,0.2024129,ADD3,adducin 3
207359_at,8.70E-01,6.10E-01,0.5115264,-6.030545,0.296095,CAMKK2,calcium/calmodulin dependent protein kinase kinase 2
202693_s_at,8.70E-01,6.10E-01,-0.5113725,-6.030621,-0.1555102,STK17A,serine/threonine kinase 17a
205697_at,8.70E-01,6.10E-01,-0.5112624,-6.030675,-0.252144,SCGN,"secretagogin, EF-hand calcium binding protein"
209404_s_at,8.70E-01,6.10E-01,0.5112496,-6.030681,0.206245,TMED7-TICAM2///TMED7,TMED7-TICAM2 readthrough///transmembrane p24 trafficking protein 7
207147_at,8.70E-01,6.10E-01,-0.5112381,-6.030687,-0.3356407,DLX2,distal-less homeobox 2
218989_x_at,8.70E-01,6.10E-01,-0.5111655,-6.030723,-0.1159616,SLC30A5,solute carrier family 30 member 5
212183_at,8.70E-01,6.10E-01,0.5111189,-6.030746,0.3198758,NUDT4P1///NUDT4,nudix hydrolase 4 pseudogene 1///nudix hydrolase 4
210773_s_at,8.70E-01,6.10E-01,-0.5110763,-6.030767,-0.3584439,FPR2,formyl peptide receptor 2
218000_s_at,8.70E-01,6.10E-01,-0.5109745,-6.030817,-0.3467783,PHLDA1,pleckstrin homology like domain family A member 1
216194_s_at,8.70E-01,6.10E-01,0.5109648,-6.030821,0.1393767,TBCB,tubulin folding cofactor B
201170_s_at,8.70E-01,6.10E-01,0.5109542,-6.030827,0.3496434,BHLHE40,basic helix-loop-helix family member e40
219167_at,8.70E-01,6.10E-01,0.5109486,-6.030829,0.3369883,RASL12,RAS like family 12
AFFX-ThrX-3_at,8.70E-01,6.10E-01,-0.5109464,-6.03083,-0.22744,,
218800_at,8.70E-01,6.10E-01,0.5108506,-6.030878,0.3441519,SRD5A3,steroid 5 alpha-reductase 3
220143_x_at,8.70E-01,6.11E-01,0.5103782,-6.03111,0.1156933,LUC7L,LUC7 like
213662_at,8.70E-01,6.11E-01,-0.5103154,-6.031141,-0.3848695,FAM134B,family with sequence similarity 134 member B
215106_at,8.70E-01,6.11E-01,0.510301,-6.031148,0.2578401,TTC22,tetratricopeptide repeat domain 22
213493_at,8.70E-01,6.11E-01,0.5102139,-6.03119,0.2967182,SNED1,"sushi, nidogen and EGF like domains 1"
203477_at,8.70E-01,6.11E-01,-0.5099147,-6.031337,-0.3262155,COL15A1,collagen type XV alpha 1 chain
221815_at,8.70E-01,6.11E-01,0.5097673,-6.03141,0.4180117,ABHD2,abhydrolase domain containing 2
207121_s_at,8.70E-01,6.11E-01,0.5097212,-6.031432,0.1709402,MAPK6,mitogen-activated protein kinase 6
206650_at,8.71E-01,6.11E-01,-0.5095151,-6.031533,-0.2941831,IQCC,IQ motif containing C
203544_s_at,8.71E-01,6.11E-01,-0.5094968,-6.031542,-0.1833355,STAM,signal transducing adaptor molecule
210007_s_at,8.71E-01,6.11E-01,0.5094343,-6.031573,0.2397528,GPD2,glycerol-3-phosphate dehydrogenase 2
213901_x_at,8.71E-01,6.12E-01,0.5093859,-6.031597,0.3125913,RBFOX2,"RNA binding protein, fox-1 homolog 2"
221009_s_at,8.71E-01,6.12E-01,-0.5093331,-6.031622,-0.2987721,ANGPTL4,angiopoietin like 4
216500_at,8.71E-01,6.12E-01,-0.5091649,-6.031705,-0.1963162,,
206808_at,8.71E-01,6.12E-01,0.5090855,-6.031744,0.3170528,HNRNPA3P1,heterogeneous nuclear ribonucleoprotein A3 pseudogene 1
213165_at,8.71E-01,6.12E-01,0.5089991,-6.031786,0.0961007,CEP350,centrosomal protein 350
217009_at,8.71E-01,6.12E-01,0.5089467,-6.031812,0.2755728,PGK2,phosphoglycerate kinase 2
215207_x_at,8.71E-01,6.12E-01,-0.5089354,-6.031817,-0.1381837,NUS1///NUS1P3,NUS1 dehydrodolichyl diphosphate synthase subunit///NUS1 dehydrodolichyl diphosphate synthase subunit pseudogene 3
214499_s_at,8.71E-01,6.12E-01,0.5089347,-6.031818,0.1347925,BCLAF1,BCL2 associated transcription factor 1
202333_s_at,8.71E-01,6.12E-01,0.5088996,-6.031835,0.1216367,UBE2B,ubiquitin conjugating enzyme E2 B
210880_s_at,8.71E-01,6.12E-01,-0.5087782,-6.031894,-0.3536237,EFS,embryonal Fyn-associated substrate
213696_s_at,8.71E-01,6.12E-01,0.5087238,-6.031921,0.2373544,MED8,mediator complex subunit 8
216437_at,8.71E-01,6.12E-01,0.5087187,-6.031923,0.1968719,,
211568_at,8.71E-01,6.12E-01,0.5086284,-6.031968,0.5089112,ADGRB3,adhesion G protein-coupled receptor B3
221279_at,8.71E-01,6.12E-01,-0.5086115,-6.031976,-0.3463644,GDAP1,ganglioside induced differentiation associated protein 1
37512_at,8.71E-01,6.12E-01,0.5084981,-6.032031,0.4145992,HSD17B6,hydroxysteroid 17-beta dehydrogenase 6
204226_at,8.71E-01,6.12E-01,-0.5084827,-6.032039,-0.1276636,STAU2,staufen double-stranded RNA binding protein 2
219924_s_at,8.71E-01,6.12E-01,-0.5084795,-6.032041,-0.1691895,ZMYM6,zinc finger MYM-type containing 6
202549_at,8.71E-01,6.12E-01,-0.508457,-6.032052,-0.3112979,VAPB,VAMP associated protein B and C
207027_at,8.71E-01,6.12E-01,0.5083212,-6.032118,0.1663318,HGFAC,HGF activator
207068_at,8.71E-01,6.12E-01,-0.5081836,-6.032185,-0.3311756,ZFP37,ZFP37 zinc finger protein
207129_at,8.71E-01,6.12E-01,-0.5081395,-6.032207,-0.2278174,CA5B,carbonic anhydrase 5B
220915_s_at,8.71E-01,6.12E-01,-0.5081242,-6.032214,-0.2554258,,
40837_at,8.71E-01,6.13E-01,0.5078605,-6.032343,0.2469525,TLE2,transducin like enhancer of split 2
204555_s_at,8.71E-01,6.13E-01,-0.5078457,-6.03235,-0.3435086,PPP1R3D,protein phosphatase 1 regulatory subunit 3D
220218_at,8.71E-01,6.13E-01,0.5078332,-6.032357,0.3470494,SPATA6L,spermatogenesis associated 6 like
218445_at,8.71E-01,6.13E-01,-0.5077927,-6.032376,-0.2865805,H2AFY2,H2A histone family member Y2
205508_at,8.71E-01,6.13E-01,0.5075243,-6.032507,0.1943506,SCN1B,sodium voltage-gated channel beta subunit 1
211764_s_at,8.71E-01,6.13E-01,-0.5074923,-6.032523,-0.2001166,UBE2D1,ubiquitin conjugating enzyme E2 D1
205279_s_at,8.71E-01,6.13E-01,-0.5074228,-6.032557,-0.1579532,GLRB,glycine receptor beta
213408_s_at,8.71E-01,6.13E-01,0.5074034,-6.032567,0.1264655,PI4KAP1///PI4KAP2///PI4KA,phosphatidylinositol 4-kinase alpha pseudogene 1///phosphatidylinositol 4-kinase alpha pseudogene 2///phosphatidylinositol 4-kinase alpha
214072_x_at,8.71E-01,6.13E-01,0.5073648,-6.032585,0.1794921,NENF,neudesin neurotrophic factor
212720_at,8.71E-01,6.13E-01,-0.5073083,-6.032613,-0.1570649,PAPOLA,poly(A) polymerase alpha
200950_at,8.71E-01,6.13E-01,-0.5072276,-6.032652,-0.1181686,ARPC1A,actin related protein 2/3 complex subunit 1A
215934_at,8.71E-01,6.13E-01,-0.5071022,-6.032714,-0.2009984,,
212743_at,8.71E-01,6.13E-01,-0.5070415,-6.032743,-0.2454907,RCHY1,ring finger and CHY zinc finger domain containing 1
208374_s_at,8.71E-01,6.13E-01,0.5069062,-6.032809,0.0836178,CAPZA1,capping actin protein of muscle Z-line alpha subunit 1
220823_at,8.71E-01,6.13E-01,-0.5067051,-6.032907,-0.1480984,LOC729164,hCG1732469
209400_at,8.71E-01,6.14E-01,-0.5064588,-6.033027,-0.3242311,SLC12A4,solute carrier family 12 member 4
206335_at,8.71E-01,6.14E-01,-0.5064527,-6.03303,-0.1618061,GALNS,galactosamine (N-acetyl)-6-sulfatase
216284_at,8.71E-01,6.14E-01,-0.5063723,-6.03307,-0.313957,,
213711_at,8.71E-01,6.14E-01,-0.5063708,-6.03307,-0.2336308,KRT81,keratin 81
215533_s_at,8.71E-01,6.14E-01,-0.5062939,-6.033108,-0.1483076,UBE4B,ubiquitination factor E4B
213174_at,8.71E-01,6.14E-01,-0.5062655,-6.033122,-0.3463901,TTC9,tetratricopeptide repeat domain 9
216785_at,8.71E-01,6.14E-01,-0.5062466,-6.033131,-0.2694097,,
209995_s_at,8.71E-01,6.14E-01,-0.5060453,-6.033229,-0.2463967,TCL1A,T-cell leukemia/lymphoma 1A
205589_at,8.71E-01,6.14E-01,-0.5060196,-6.033241,-0.2638517,MYL3,myosin light chain 3
207598_x_at,8.71E-01,6.14E-01,-0.5058648,-6.033317,-0.1534056,XRCC2,X-ray repair cross complementing 2
215808_at,8.72E-01,6.14E-01,-0.5056531,-6.03342,-0.2061041,KLK10,kallikrein related peptidase 10
207605_x_at,8.72E-01,6.14E-01,-0.5056181,-6.033437,-0.1646358,ZNF117,zinc finger protein 117
208273_at,8.72E-01,6.14E-01,0.5054257,-6.03353,0.2681783,ZNF670-ZNF695///ZNF670///ZNF695,ZNF670-ZNF695 readthrough (NMD candidate)///zinc finger protein 670///zinc finger protein 695
220522_at,8.72E-01,6.14E-01,0.5051396,-6.03367,0.2800892,CRB1,"crumbs 1, cell polarity complex component"
220398_at,8.72E-01,6.15E-01,-0.5050303,-6.033723,-0.1412491,GNPTAB,N-acetylglucosamine-1-phosphate transferase alpha and beta subunits
AFFX-PheX-3_at,8.72E-01,6.15E-01,0.5049865,-6.033744,0.2297764,,
203444_s_at,8.72E-01,6.15E-01,-0.5048925,-6.03379,-0.2036848,MTA2,metastasis associated 1 family member 2
213808_at,8.72E-01,6.15E-01,-0.5047476,-6.03386,-0.4044843,ADAM23,ADAM metallopeptidase domain 23
215351_at,8.72E-01,6.15E-01,0.5046782,-6.033894,0.3022695,RTCA,RNA 3'-terminal phosphate cyclase
207675_x_at,8.72E-01,6.15E-01,-0.5046688,-6.033898,-0.2733975,ARTN,artemin
209168_at,8.72E-01,6.15E-01,-0.5046624,-6.033901,-0.2526802,GPM6B,glycoprotein M6B
220118_at,8.72E-01,6.15E-01,0.5046569,-6.033904,0.2685684,ZBTB32,zinc finger and BTB domain containing 32
216214_at,8.72E-01,6.15E-01,-0.5044887,-6.033986,-0.261344,,
217416_x_at,8.72E-01,6.15E-01,0.5044741,-6.033993,0.2624648,,
216773_at,8.72E-01,6.15E-01,-0.5044666,-6.033996,-0.1916771,,
212927_at,8.72E-01,6.15E-01,0.5043775,-6.03404,0.1883622,SMC5,structural maintenance of chromosomes 5
220231_at,8.72E-01,6.15E-01,0.504175,-6.034138,0.2081753,PPP1R17,protein phosphatase 1 regulatory subunit 17
204547_at,8.72E-01,6.15E-01,0.503906,-6.034269,0.3331493,RAB40B,"RAB40B, member RAS oncogene family"
207874_s_at,8.72E-01,6.15E-01,0.5038679,-6.034287,0.2815015,CFHR4,complement factor H related 4
216852_x_at,8.72E-01,6.16E-01,-0.5036413,-6.034397,-0.1664923,IGLJ3,immunoglobulin lambda joining 3
217965_s_at,8.72E-01,6.16E-01,0.5035071,-6.034462,0.1228171,SAP30BP,SAP30 binding protein
210414_at,8.72E-01,6.16E-01,-0.5034972,-6.034467,-0.199437,FLRT1,fibronectin leucine rich transmembrane protein 1
208987_s_at,8.72E-01,6.16E-01,-0.5034388,-6.034495,-0.1859828,KDM2A,lysine demethylase 2A
218594_at,8.72E-01,6.16E-01,-0.5034317,-6.034498,-0.1056825,HEATR1,HEAT repeat containing 1
202867_s_at,8.72E-01,6.16E-01,-0.5034093,-6.034509,-0.1579997,DNAJB12,DnaJ heat shock protein family (Hsp40) member B12
203375_s_at,8.72E-01,6.16E-01,-0.5033569,-6.034535,-0.1379706,TPP2,tripeptidyl peptidase 2
205906_at,8.72E-01,6.16E-01,0.5032982,-6.034563,0.2728286,FOXJ1,forkhead box J1
205889_s_at,8.72E-01,6.16E-01,0.5032965,-6.034564,0.3035592,JAKMIP2,janus kinase and microtubule interacting protein 2
213392_at,8.72E-01,6.16E-01,0.5032588,-6.034582,0.3077075,IQCK,IQ motif containing K
202310_s_at,8.72E-01,6.16E-01,-0.5031461,-6.034637,-0.4252108,COL1A1,collagen type I alpha 1 chain
220714_at,8.72E-01,6.16E-01,0.5031213,-6.034649,0.2405713,PRDM14,PR/SET domain 14
214420_s_at,8.72E-01,6.16E-01,0.5030959,-6.034661,0.2710353,CYP2C9,cytochrome P450 family 2 subfamily C member 9
219405_at,8.72E-01,6.16E-01,0.503094,-6.034662,0.1678853,TRIM68,tripartite motif containing 68
203237_s_at,8.72E-01,6.16E-01,-0.5030241,-6.034696,-0.227239,NOTCH3,notch 3
204797_s_at,8.73E-01,6.16E-01,0.5023714,-6.035012,0.2515623,EML1,echinoderm microtubule associated protein like 1
208695_s_at,8.73E-01,6.17E-01,0.5022404,-6.035075,0.0839049,RPL39,ribosomal protein L39
222253_s_at,8.73E-01,6.17E-01,0.5021447,-6.035121,0.3784593,POM121L9P,"POM121 transmembrane nucleoporin like 9, pseudogene"
219729_at,8.73E-01,6.17E-01,-0.5021052,-6.03514,-0.1982971,PRRX2,paired related homeobox 2
221937_at,8.73E-01,6.17E-01,-0.5020706,-6.035157,-0.1784175,SYNRG,"synergin, gamma"
220904_at,8.73E-01,6.17E-01,-0.5019417,-6.035219,-0.2874614,LINC00574,long intergenic non-protein coding RNA 574
210525_x_at,8.73E-01,6.17E-01,0.5019275,-6.035226,0.4687584,EFCAB11,EF-hand calcium binding domain 11
211234_x_at,8.73E-01,6.17E-01,-0.5018563,-6.03526,-0.2678765,ESR1,estrogen receptor 1
208238_x_at,8.73E-01,6.17E-01,0.5017491,-6.035312,0.1030844,,
205883_at,8.73E-01,6.17E-01,-0.5017456,-6.035314,-0.2647091,ZBTB16,zinc finger and BTB domain containing 16
215764_x_at,8.73E-01,6.17E-01,-0.5017031,-6.035334,-0.1186338,AP2A2,adaptor related protein complex 2 alpha 2 subunit
216238_s_at,8.73E-01,6.17E-01,0.5017017,-6.035335,0.3190422,FGB,fibrinogen beta chain
215868_x_at,8.73E-01,6.17E-01,-0.5015411,-6.035413,-0.3254585,,
206245_s_at,8.73E-01,6.17E-01,0.5014792,-6.035443,0.1606971,IVNS1ABP,influenza virus NS1A binding protein
207543_s_at,8.73E-01,6.17E-01,0.5013301,-6.035515,0.1324181,P4HA1,prolyl 4-hydroxylase subunit alpha 1
33850_at,8.73E-01,6.17E-01,0.5013075,-6.035525,0.1520732,MAP4,microtubule associated protein 4
216146_at,8.73E-01,6.17E-01,-0.5013034,-6.035527,-0.2480738,,
205659_at,8.73E-01,6.17E-01,0.5009356,-6.035705,0.2701103,HDAC9,histone deacetylase 9
203728_at,8.73E-01,6.17E-01,-0.5009082,-6.035718,-0.124843,BAK1,BCL2 antagonist/killer 1
201205_at,8.73E-01,6.17E-01,-0.5009017,-6.035721,-0.1858491,RRBP1,ribosome binding protein 1
215336_at,8.73E-01,6.18E-01,-0.5008078,-6.035766,-0.1289649,AKAP11,A-kinase anchoring protein 11
215155_at,8.73E-01,6.18E-01,0.5007719,-6.035784,0.2941401,HEXA,hexosaminidase subunit alpha
221167_s_at,8.73E-01,6.18E-01,0.5005731,-6.035879,0.3732437,CCDC70,coiled-coil domain containing 70
210783_x_at,8.73E-01,6.18E-01,-0.5004992,-6.035915,-0.4209965,CLEC11A,C-type lectin domain family 11 member A
214126_at,8.73E-01,6.18E-01,-0.5004746,-6.035927,-0.3340468,,
202831_at,8.73E-01,6.18E-01,-0.5004608,-6.035934,-0.2154949,GPX2,glutathione peroxidase 2
221392_at,8.73E-01,6.18E-01,0.5003851,-6.03597,0.1974099,TAS2R4,taste 2 receptor member 4
207305_s_at,8.73E-01,6.18E-01,0.5003709,-6.035977,0.095693,TRAPPC8,trafficking protein particle complex 8
208354_s_at,8.73E-01,6.18E-01,-0.5003622,-6.035981,-0.2298696,SLC12A3,solute carrier family 12 member 3
219437_s_at,8.73E-01,6.18E-01,0.5002838,-6.036019,0.3135299,ANKRD11,ankyrin repeat domain 11
210676_x_at,8.73E-01,6.18E-01,-0.5001689,-6.036074,-0.1297118,RGPD6///RGPD8///RGPD3///RGPD4///RGPD5,RANBP2-like and GRIP domain containing 6///RANBP2-like and GRIP domain containing 8///RANBP2-like and GRIP domain containing 3///RANBP2-like and GRIP domain containing 4///RANBP2-like and GRIP domain containing 5
214174_s_at,8.73E-01,6.18E-01,0.5001601,-6.036078,0.3273079,PDLIM4,PDZ and LIM domain 4
212535_at,8.73E-01,6.18E-01,-0.5000548,-6.036129,-0.1639166,MEF2A,myocyte enhancer factor 2A
206222_at,8.73E-01,6.18E-01,-0.5000118,-6.03615,-0.2732499,TNFRSF10C,TNF receptor superfamily member 10c
208856_x_at,8.73E-01,6.18E-01,0.4998521,-6.036227,0.0847265,RPLP0,ribosomal protein lateral stalk subunit P0
217469_at,8.73E-01,6.18E-01,-0.4998384,-6.036233,-0.2589103,IGH,immunoglobulin heavy locus
201223_s_at,8.73E-01,6.18E-01,0.499705,-6.036297,0.1458692,RAD23B,"RAD23 homolog B, nucleotide excision repair protein"
209018_s_at,8.73E-01,6.18E-01,-0.4995755,-6.03636,-0.115546,PINK1,PTEN induced putative kinase 1
217814_at,8.73E-01,6.18E-01,-0.499543,-6.036375,-0.1009824,CCDC47,coiled-coil domain containing 47
200059_s_at,8.73E-01,6.18E-01,-0.4995427,-6.036375,-0.098076,RHOA,ras homolog family member A
207374_at,8.73E-01,6.18E-01,0.4995417,-6.036376,0.3075099,PLSCR2,phospholipid scramblase 2
221415_s_at,8.73E-01,6.18E-01,0.4995172,-6.036388,0.2052305,GJA9-MYCBP///GJA9///MYCBP,GJA9-MYCBP readthrough///gap junction protein alpha 9///MYC binding protein
32069_at,8.73E-01,6.18E-01,-0.4994815,-6.036405,-0.1553212,N4BP1,NEDD4 binding protein 1
209385_s_at,8.73E-01,6.18E-01,-0.4994126,-6.036438,-0.1424314,PROSC,proline synthetase cotranscribed homolog (bacterial)
219781_s_at,8.73E-01,6.18E-01,-0.4994096,-6.036439,-0.2099983,ZNF771,zinc finger protein 771
212435_at,8.73E-01,6.19E-01,0.4993998,-6.036444,0.1333473,TRIM33,tripartite motif containing 33
204154_at,8.73E-01,6.19E-01,-0.4993215,-6.036482,-0.2463093,CDO1,cysteine dioxygenase type 1
203778_at,8.73E-01,6.19E-01,-0.4993066,-6.036489,-0.1372113,MANBA,mannosidase beta
203796_s_at,8.73E-01,6.19E-01,0.4992919,-6.036496,0.2863154,BCL7A,BCL tumor suppressor 7A
AFFX-r2-Ec-bioC-3_at,8.73E-01,6.19E-01,-0.4991127,-6.036582,-0.1289415,,
219836_at,8.73E-01,6.19E-01,0.4990969,-6.03659,0.2827297,ZBED2,zinc finger BED-type containing 2
205112_at,8.73E-01,6.19E-01,-0.4990722,-6.036601,-0.3115982,PLCE1,phospholipase C epsilon 1
210324_at,8.73E-01,6.19E-01,-0.4990379,-6.036618,-0.2805604,C8G,"complement component 8, gamma polypeptide"
40093_at,8.73E-01,6.19E-01,0.4989804,-6.036646,0.2217059,BCAM,basal cell adhesion molecule (Lutheran blood group)
208502_s_at,8.74E-01,6.19E-01,-0.4988071,-6.036729,-0.1837531,PITX1,paired like homeodomain 1
215128_at,8.74E-01,6.19E-01,-0.4987838,-6.03674,-0.1810047,,
206453_s_at,8.74E-01,6.19E-01,0.4987017,-6.036779,0.2657781,NDRG2,NDRG family member 2
206684_s_at,8.74E-01,6.19E-01,-0.4986642,-6.036797,-0.1761386,ATF7,activating transcription factor 7
215200_x_at,8.74E-01,6.19E-01,0.4985511,-6.036852,0.4046019,,
209015_s_at,8.74E-01,6.19E-01,-0.4983851,-6.036931,-0.1937481,DNAJB6,DnaJ heat shock protein family (Hsp40) member B6
